"cod_municipio","nombre_municipio","nombre_municipio_norm","pob_total","pob_extranjera","pob_menor_16","pob_mayor_65","pct_extranjeros","indice_envejecimiento","pct_estudios_sup","num_colegios","ratio_colegios","distancia_centro_educativo","num_centros_salud","ratio_centros_salud","consultorio_local","num_hospitales","ratio_hospital","distancia_hospital","precio_m2_alquiler","renta_media_hogar","esfuerzo_alquiler","contratos_total","pct_contratos_agricultura","pct_contratos_industria","pct_contratos_construccion","pct_contratos_servicios","pct_hogares_100mbps","internet_100mbps_mayor90"
"46179","Navarrés","navarres",2989,475,456,687,15.8916025426564,150.657894736842,11.9467293380337,2,0.669120107059217,0,1,0.334560053529609,0,0,0,19.23,2.12184146763586,27882,7.30567322620481,4549,0.459518599562363,90.9190371991247,0.700218818380744,7.92122538293217,98.0557903634827,1
"46180","Novelé/Novetlè","novetle",861,35,134,158,4.0650406504065,117.910447761194,19.7297297297297,1,1.16144018583043,0,0,0,1,0,0,4.34,3.7,34209,10.38323248268,226,10.7296137339056,23.175965665236,3.86266094420601,62.2317596566524,96.0843373493976,1
"46181","Oliva","oliva",25179,4723,3764,5373,18.7576949044839,142.747077577046,16.7865598251685,10,0.397156360459113,0,1,0.0397156360459113,1,0,0,7.51,3.77455503134512,29390,12.32927128306,8706,18.1828623937514,24.7185848839881,4.47966919365955,52.618883528601,99.4969040247678,1
"46183","Olleria, l'","l'olleria",8355,1269,1238,1653,15.1885098743267,133.521809369952,12.5932062966031,3,0.359066427289048,6.46,1,0.119688809096349,0,0,0,10.91,2.91789438326827,28853,9.70844836910387,2295,1.64859002169197,34.1431670281996,2.12581344902386,62.0824295010846,93.0358757913777,1
"46184","Ontinyent","ontinyent",35946,3890,5279,6947,10.8217882379124,131.596893351013,18.3537155948501,14,0.389473098536694,0,3,0.0834585211150058,0,1,0.0278195070383353,0,3.53836859052687,31543,10.7688991120242,11404,4.27080592826449,24.72156450057,4.51635534508463,66.4912742260809,99.4937250427838,1
"46185","Otos","otos",428,11,50,126,2.57009345794392,252,18.7,1,2.33644859813084,7.21,0,0,1,0,0,14.28,2.9,31210,8.92021787888497,56,19.2307692307692,7.69230769230769,11.5384615384615,61.5384615384615,97.0930232558139,1
"46186","Paiporta","paiporta",26567,1753,4611,4021,6.59841156321753,87.2045109520711,18.9961767582466,8,0.30112545639327,0,1,0.0376406820491587,0,0,0,3.46,5.28419231579435,33011,15.3670734699421,4927,2.81490481976509,23.1875253138923,18.6107735925476,55.3867962737951,99.97113997114,1
"46188","Palmera","palmera",1040,128,197,147,12.3076923076923,74.6192893401015,18.3294663573086,0,0,1.46,0,0,1,0,0,3.93,3.36309907586503,31810,10.1495602415292,158,1.72413793103448,37.3563218390805,5.17241379310345,55.7471264367816,99.2063492063492,1
"46189","Palomar, el","el palomar",566,39,73,115,6.8904593639576,157.534246575342,16.9322709163347,0,0,39.16,0,0,1,0,0,81.4,3,29182,9.86909738880131,227,6.06060606060606,61.038961038961,1.2987012987013,31.6017316017316,93.0232558139535,1
"46190","Paterna","paterna",71880,7314,13854,10550,10.1752921535893,76.1512920456186,28.8513129013901,15,0.208681135225376,0,2,0.0278241513633834,1,0,0,2.22,5.99753008668033,36023,15.9832020742668,44410,0.830875233613294,30.686091283691,4.624980297674,63.8580531850217,99.0890238483188,1
"46192","Petrés","petres",1057,90,166,216,8.51466414380322,130.120481927711,21.2952799121844,1,0.946073793755913,1.56,0,0,1,0,0,10.36,3.45780628491814,33079,10.0350495284665,145,5.80645161290323,5.80645161290323,3.87096774193548,84.5161290322581,99.2857142857143,1
"46193","Picanya","picanya",11665,713,1802,2104,6.11230175739391,116.759156492786,25.4850970194039,4,0.342906129447064,0,1,0.085726532361766,0,0,0,3.91,5.14246324616803,39593,12.4687816440313,3494,9.90269032627361,2.40412135088724,10.7899255867201,76.9032627361191,99.8602050326188,1
"46194","Picassent","picassent",21761,1697,3648,3728,7.79835485501585,102.19298245614,20.8592288662282,9,0.413583934561831,0,1,0.0459537705068701,0,0,0,11.48,4.66205145820773,33009,13.5586337055937,7260,6.07438016528926,31.267217630854,5.45454545454545,57.2038567493113,92.9679922405432,1
"46195","Piles","piles",2882,407,430,511,14.1221374045802,118.837209302326,18.973124749298,1,0.346981263011797,1.87,0,0,1,0,0,5.14,3.78170240924805,28418,12.7751225029141,949,35.7656731757451,2.77492291880781,4.31654676258993,57.1428571428571,99.0251827782291,1
"46196","Pinet","pinet",155,9,11,46,5.80645161290323,418.181818181818,20.7,0,0,7.36,0,0,1,0,0,11.8,3,33600,8.57142857142857,40,13.3333333333333,6.66666666666667,20,60,97.0149253731343,1
"46199","Pobla de Farnals, la","la pobla de farnals",8368,908,1257,1513,10.8508604206501,120.365950676213,23.4225621414914,2,0.239005736137667,0.24,0,0,1,0,0,9.82,6.09836232272998,33031,17.7240405371341,1901,0.47293746715712,6.77877036258539,5.30740935365213,87.4408828166054,99.6631106120157,1
"46202","Pobla de Vallbona, la","la pobla de vallbona",25625,1922,4841,3309,7.50048780487805,68.3536459409213,25.4814739928221,7,0.273170731707317,0.58,1,0.0390243902439024,0,0,0,7.04,5.22706631039512,37543,13.3659634498557,7712,2.78786307053942,36.5923236514523,5.92582987551867,54.6939834024896,96.0217187010546,1
"46200","Pobla del Duc, la","la pobla del duc",2447,378,318,586,15.4474867184307,184.276729559748,15.6944444444444,1,0.408663669799755,13.67,0,0,1,0,0,15.66,2.56534555626093,28469,8.65057337458463,1224,49.7949138638228,5.49630844954881,4.67596390484003,40.0328137817883,97.0225872689938,1
"46203","Pobla Llarga, la","la pobla llarga",4443,291,633,948,6.54962862930452,149.763033175355,15.7648283038502,3,0.675219446320054,3.48,1,0.225073148773351,0,0,0,9.2,2.96693705807547,29942,9.51258959238677,1325,18.5854025583145,4.21369450714823,11.2866817155756,65.9142212189616,98.1797497155859,1
"46197","Polinyà de Xúquer","polinya de xuquer",2493,162,391,487,6.49819494584837,124.552429667519,17.4766355140187,1,0.401123144805455,4.74,0,0,1,0,0,6.26,3.25637128828618,29913,10.4506951384172,292,26.4026402640264,6.93069306930693,3.96039603960396,62.7062706270627,99.1141732283465,1
"46198","Potries","potries",1075,63,110,229,5.86046511627907,208.181818181818,20.4498977505112,1,0.930232558139535,5.14,0,0,1,0,0,6.61,3.2967032967033,30756,10.2901390455039,408,21.3270142180095,7.10900473933649,14.4549763033175,57.1090047393365,98.1651376146789,1
"46205","Puçol","pucol",20191,2495,3283,3549,12.3569907384478,108.102345415778,30.3877175604924,6,0.297162101926601,0,1,0.0495270169877668,1,0,0,12.97,5.4929376193035,38998,13.5217706408825,4697,3.76916524701874,17.9727427597956,4.02470187393526,74.2333901192504,100,1
"46204","Puig de Santa Maria, el","el puig de santa maria",8792,737,1301,1912,8.38262056414923,146.963873943121,27.1421038755602,4,0.454959053685168,0.12,0,0,1,0,0,12.25,5.41483846439221,38259,13.5869858747393,5399,6.1492869049824,32.0429709205408,4.18596036303019,57.6217818114466,98.8452655889146,1
"46101","Quart de les Valls","quart de les valls",1049,68,149,258,6.48236415633937,173.154362416107,19.6936542669584,1,0.953288846520496,0.77,0,0,1,0,0,14.89,2.9,30760,9.05071521456437,68,3.94736842105263,7.89473684210526,7.89473684210526,80.2631578947368,96.4622641509434,1
"46102","Quart de Poblet","quart de poblet",25167,1879,3517,5528,7.46612627647316,157.179414273529,16.4237831535995,9,0.357611157468113,0,1,0.0397345730520126,1,0,0,1.69,5.32363349573383,30190,16.9284138983255,11045,1.9375282933454,20.3349932095971,8.92711634223631,68.8003621548212,99.9305348814131,1
"46103","Quartell","quartell",1683,85,230,473,5.05050505050505,205.652173913043,23.2070365358593,1,0.5941770647653,0,0,0,1,0,0,15.48,3.47850177304964,36733,9.09090382524611,932,11.6827438370847,40.5144694533762,4.28724544480171,43.5155412647374,99.8357963875205,1
"46104","Quatretonda","quatretonda",2143,49,232,592,2.28651423238451,255.172413793103,21.7145790554415,1,0.466635557629491,11.26,0,0,1,0,0,11.6,1.98243924692897,29921,6.36055505180913,303,29.2168674698795,6.32530120481928,6.32530120481928,58.1325301204819,95.5681818181818,1
"46207","Rafelbunyol","rafelbunyol",9381,690,1624,1466,7.35529261272785,90.2709359605911,32.0754716981132,3,0.319795330988168,0,1,0.106598443662723,0,0,0,9.75,5.52297239742841,35151,15.0836491181795,6135,1.8095859145745,37.2839908705575,1.90740136941637,58.9990218454516,99.8869417750141,1
"46208","Rafelcofer","rafelcofer",1386,92,182,311,6.63780663780664,170.879120879121,22.9440789473684,1,0.721500721500722,2.89,0,0,1,0,0,4.52,3.85076183180116,32062,11.5299462245933,305,1.86335403726708,38.1987577639752,6.52173913043478,53.416149068323,99.8158379373849,1
"46209","Rafelguaraf","rafelguaraf",2360,102,312,522,4.32203389830508,167.307692307692,10.8121095627102,1,0.423728813559322,5.2,0,0,1,0,0,6.91,2.89105665598755,29215,9.49996368217713,345,52.5139664804469,6.70391061452514,9.21787709497207,31.5642458100559,93.5195530726257,1
"46211","Real de Gandia, el","el real de gandia",2574,298,393,416,11.5773115773116,105.852417302799,17.1648550724638,3,1.16550116550117,0,0,0,1,0,0,0,3.64040413014294,32461,10.7661130739571,813,6.85434516523868,13.7086903304774,8.32313341493268,71.1138310893513,98.4709480122324,1
"46213","Requena","requena",20058,1658,2907,4336,8.26602851729983,149.157206742346,9.91846993195611,6,0.299132515704457,0,1,0.0498554192840762,0,1,0.0498554192840762,0,3.40159838050605,29904,10.92005900644,6891,25.3373966042664,20.2147728921782,5.09360034828037,49.354230155275,99.4916485112564,1
"46214","Riba-roja de Túria","riba-roja de turia",23050,1814,3897,3197,7.86984815618221,82.0374647164486,24.1340668296659,7,0.303687635574837,0,1,0.0433839479392625,0,0,0,7.69,4.98021919272922,38892,12.2930433637253,19440,0.498868545566756,22.9170952478914,3.20407323595968,73.3799629705822,99.1086485184293,1
"46215","Riola","riola",1793,83,272,350,4.62911321807027,128.676470588235,17.4902470741222,1,0.557724484104852,1.71,0,0,1,0,0,8.93,2.70783304745569,28329,9.17617891756666,281,6.14334470989761,8.19112627986348,19.1126279863481,66.5529010238908,99.5744680851064,1
"46216","Rocafort","rocafort",7603,629,1416,1099,8.27305011179797,77.6129943502825,48.3809219971287,1,0.131527028804419,0,0,0,1,0,0,1.07,6.47543368782379,58173,10.6860851946966,1252,0.948616600790514,2.37154150197628,3.63636363636364,93.0434782608696,96.1059190031153,1
"46217","Rotglà i Corberà","rotgla i corbera",1163,73,151,237,6.27687016337059,156.953642384106,13.9376218323587,1,0.859845227858985,3.04,0,0,1,0,0,4.74,2.97619047619048,31401,9.0988913000951,196,11.4155251141553,15.0684931506849,9.58904109589041,63.9269406392694,95.9459459459459,1
"46218","Ròtova","rotova",1265,84,166,339,6.6403162055336,204.21686746988,17.8094390026714,1,0.790513833992095,6.77,0,0,1,0,0,8.44,3.36561491200666,30477,10.6014053729908,528,3.3271719038817,6.6543438077634,0,90.0184842883549,97.1804511278195,1
"46220","Sagunto/Sagunt","sagunt",68066,8975,10260,14520,13.185731495901,141.520467836257,22.0465890183028,7,0.10284135985661,0,2,0.0293832456733171,1,1,0.0146916228366585,0,4.93430975891001,32610,14.5260268891555,23627,1.84103605891315,13.9961063145421,3.15727103436601,81.0055865921788,99.5803744351194,1
"46221","Salem","salem",411,19,43,100,4.62287104622871,232.558139534884,18.9,0,0,12.55,0,0,1,0,0,19.61,3,30377,9.48085722750765,1052,0.28436018957346,93.7440758293839,0.28436018957346,5.68720379146919,98.159509202454,1
"46903","San Antonio de Benagéber","san antonio de benageber",9874,763,2328,1180,7.72736479643508,50.6872852233677,39.8883696780893,4,0.405104314360948,0,0,0,1,1,0.101276078590237,0,6.2928845064921,52200,11.5731209314797,2127,0.56232427366448,5.29522024367385,5.34208059981256,88.8003748828491,96.4104193138501,1
"46222","Sant Joanet","sant joanet",534,23,90,78,4.30711610486891,86.6666666666667,20.3579418344519,1,1.87265917602996,2.38,0,0,1,0,0,7.52,2.82170215756554,31380,8.63235841702651,302,19.4267515923567,3.5031847133758,14.0127388535032,63.0573248407643,99.492385786802,1
"46223","Sedaví","sedavi",10349,847,1561,2116,8.18436563919219,135.554131966688,16.9775280898876,5,0.483138467484781,0,1,0.0966276934969562,0,0,0,2.2,5.31997655440745,32876,15.5346681233458,1909,0.785340314136126,5.91623036649215,26.3874345549738,66.9109947643979,99.9750561237216,1
"46225","Sellent","sellent",380,20,20,103,5.26315789473684,515,17.8,0,0,5.17,0,0,1,0,0,7.25,3.4,25834,12.6345126577379,43,0,5.26315789473684,31.5789473684211,63.1578947368421,92.6829268292683,1
"46227","Senyera","senyera",1108,28,181,186,2.52707581227437,102.762430939227,14.3468950749465,1,0.902527075812274,0,0,0,1,0,0,6.31,3.28947368421053,31298,10.0897652784271,239,30.5882352941176,14.1176470588235,21.1764705882353,34.1176470588235,100,1
"46229","Siete Aguas","siete aguas",1180,116,121,292,9.83050847457627,241.322314049587,23.1617647058824,1,0.847457627118644,12.35,0,0,1,0,0,15.21,3.26060867895545,27465,11.3969937440278,176,4.71204188481675,19.8952879581152,4.71204188481675,70.6806282722513,94.3462897526502,1
"46230","Silla","silla",19298,2062,3006,3696,10.685045082392,122.954091816367,18.1239219848746,8,0.414550730645663,0,1,0.0518188413307078,0,0,0,9.44,4.67956926160442,31775,14.1381164158623,7084,2.21501128668172,34.5090293453725,6.63092550790068,56.6450338600451,99.9732691793638,1
"46231","Simat de la Valldigna","simat de la valldigna",3271,491,408,771,15.0107000917151,188.970588235294,15.176430284344,1,0.30571690614491,0,0,0,1,0,0,6.25,2.98639226270806,29718,9.64713834107185,600,32.6797385620915,1.47058823529412,3.92156862745098,61.9281045751634,91.6986933128363,1
"46232","Sinarcas","sinarcas",1135,136,124,288,11.9823788546255,232.258064516129,13.6229022704837,1,0.881057268722467,17.88,0,0,1,0,0,29.94,2.53340274162762,28409,8.56090193939426,496,56.9744597249509,4.12573673870334,1.17878192534381,37.721021611002,100,1
"46233","Sollana","sollana",4915,442,677,972,8.99287894201424,143.57459379616,13.4440028057049,1,0.203458799593082,3.85,0,0,1,0,0,13.59,3.61599446336612,31725,10.9420163430464,5025,30.547263681592,21.3532338308458,1.61194029850746,46.4875621890547,99.6444895886237,1
"46234","Sot de Chera","sot de chera",384,13,33,92,3.38541666666667,278.787878787879,16.3,0,0,11.83,0,0,1,0,0,21.71,2.9,24842,11.2068271475727,151,5.42168674698795,0,16.2650602409639,78.3132530120482,96.2962962962963,1
"46235","Sueca","sueca",27738,2390,3961,5779,8.61633859687072,145.897500631154,20.7004018699254,9,0.324464633354964,0,1,0.0360516259283294,1,0,0,11.02,3.87421860220962,31378,11.8530494554186,6711,8.58292355833706,17.7916852928029,4.54477723141112,69.080613917449,99.9476987447699,1
"46236","Sumacàrcer","sumacarcer",1054,41,101,284,3.8899430740038,281.188118811881,15.8926728586171,0,0,3.74,0,0,1,0,0,14.34,2.7,27740,9.34390771449171,73,6.31578947368421,9.47368421052632,15.7894736842105,68.4210526315789,99.3318485523385,1
"46237","Tavernes Blanques","tavernes blanques",9222,686,1299,1768,7.43873346345695,136.104695919938,16.7227414330218,3,0.325309043591412,0,1,0.108436347863804,0,0,0,3.45,4.77184583542994,31960,14.3334543241951,720,0.829875518672199,14.7994467496542,24.4813278008299,59.8893499308437,100,1
"46238","Tavernes de la Valldigna","tavernes de la valldigna",17222,1519,2501,3640,8.8201138079201,145.541783286685,19.662017167382,8,0.464522122866102,4.82,1,0.0580652653582627,1,0,0,7.79,3.09007274167849,30581,9.70036896115676,3709,18.824163969795,10.302049622438,5.01618122977346,65.8576051779935,99.6107266435986,1
"46240","Terrateig","terrateig",287,58,25,81,20.2090592334495,324,20.7,0,0,13.54,0,0,1,0,0,15.24,3.1,31673,9.39601553373536,36,15.2542372881356,15.2542372881356,25.4237288135593,44.0677966101695,92.0353982300885,1
"46243","Torrella","torrella",134,1,19,40,0.746268656716418,210.526315789474,20.1,0,0,2.26,0,0,1,0,0,5.67,4.1,30002,13.1191253916406,24,10,0,30,60,100,1
"46244","Torrent","torrent",85142,9988,14637,14023,11.7309905804421,95.8051513288242,19.1396255959288,21,0.246646778323272,0,3,0.0352352540461817,1,0,0,5.91,5.52196085099532,33314,15.9124764872291,13515,0.61408700799053,19.9319325244155,9.80319621189701,69.6507842556969,98.3707446636219,1
"46246","Tous","tous",1312,26,193,306,1.98170731707317,158.549222797927,17.1052631578947,1,0.76219512195122,0,0,0,1,0,0,14.12,2.61904761904762,32801,7.66527152917812,165,3.40909090909091,5.11363636363636,1.70454545454545,89.7727272727273,100,1
"46249","Utiel","utiel",11482,869,1509,2827,7.56836788016025,187.342611000663,17.6613885505481,5,0.435464204842362,0,1,0.0870928409684724,0,0,0,13.42,3.48272727850787,28348,11.7941942548594,3596,27.6341395607451,20.8507089241034,3.50291909924937,48.0122324159021,98.5507246376812,1
"46250","València","valencia",792492,114336,108365,170609,14.4274011598855,157.439210077054,43.1813944469718,181,0.228393472741681,0,33,0.0416407988976545,1,14,0.0176657934717322,0,6.95835811656391,37596,17.7679109264319,398138,7.99069669310641,3.23455686219351,3.9687244121385,84.8060220325616,99.9795769330742,1
"46254","Venta del Moro","venta del moro",1180,145,99,391,12.2881355932203,394.949494949495,10.2470265324794,1,0.847457627118644,6.23,0,0,1,0,0,22.79,2.72184943595074,22319,11.7074038196725,433,42.8256070640177,16.1147902869757,4.63576158940397,36.4238410596026,94.1068139963168,1
"46255","Vilallonga/Villalonga","villalonga",4555,524,664,893,11.5038419319429,134.487951807229,15.0556680161943,3,0.658616904500549,8.57,1,0.21953896816685,0,0,0,10.08,3.29717923730321,29923,10.5781240778367,2025,5.71428571428571,39.9507389162562,6.10837438423645,48.2266009852217,93.2740411339633,1
"46258","Villar del Arzobispo","villar del arzobispo",3581,449,482,889,12.5383970957833,184.439834024896,24.8960739030023,2,0.558503211393465,12.81,1,0.279251605696733,0,0,0,20.56,3.20050242321852,29058,10.5736194035714,566,9.29432013769363,12.9087779690189,6.02409638554217,71.7728055077453,94.0620782726046,1
"46259","Villargordo del Cabriel","villargordo del cabriel",602,48,76,180,7.9734219269103,236.842105263158,11.2570356472795,0,0,8.68,0,0,1,0,0,30.55,2.9,25702,10.8318418800093,137,43.7908496732026,13.0718954248366,0,43.1372549019608,97.3584905660377,1
"46260","Vinalesa","vinalesa",3525,149,632,594,4.22695035460993,93.9873417721519,27.5151924375422,2,0.567375886524823,1.96,0,0,1,0,0,4.32,5.2242466073841,34770,14.4241493905342,544,1.62162162162162,15.8558558558559,19.8198198198198,62.7027027027027,100,1
"46145","Xàtiva","xativa",29637,3206,4288,5553,10.8175591321659,129.500932835821,24.7651651150169,10,0.337416067753146,0,1,0.0337416067753146,1,1,0.0337416067753146,0,3.99612926678211,31986,11.9936350156657,7709,4.31962641068881,9.75483201452847,6.65455960565573,79.270981969127,98.9278176445758,1
"46143","Xeraco","xeraco",5819,768,781,1112,13.1981440109985,142.381562099872,14.4514353126229,2,0.343701666953085,7.9,0,0,1,0,0,7.54,3.62568295007584,28652,12.1480372472177,4028,4.77841049764793,0.717999504827928,0.916068333745977,93.5875216637782,94.37156157427,1
"46146","Xeresa","xeresa",2244,190,388,423,8.46702317290553,109.020618556701,20.5018686599039,1,0.445632798573975,5.57,0,0,1,0,0,5.48,3.20548946068422,34134,9.01526302881834,1388,44.8424068767908,2.36389684813754,3.93982808022923,48.8538681948424,95.2380952380952,1
"46110","Xirivella","xirivella",30326,4667,4582,5484,15.3894348084152,119.685726756875,16.4683444587255,9,0.296775044516257,0,1,0.0329750049462507,1,0,0,2.34,5.15000460464699,29728,16.6308006608622,4361,0.548571428571429,14.2628571428571,9.16571428571429,76.0228571428571,99.9914828379184,1
"46261","Yátova","yatova",2169,107,253,492,4.93314891655141,194.466403162055,15.5154639175258,1,0.461041954817888,0,0,0,1,0,0,26.79,3.20007216344548,29975,10.2487715659972,237,6.22568093385214,9.33852140077821,11.6731517509728,72.7626459143969,94.9023861171367,1
